source_id	ONCnic3	_RAJ2000	_DEJ2000	N	Vis	xPos	yPos	Opt	O	RAJ2000	DEJ2000	F110W	e_F110W	f_F110W	F160W	e_F160W	f_F160W
8410	217	83.622992	-5.514097	1	4	592	398	0	0	05 34 29.518	-05 30 50.75	       	21.5642	2	       	21.4346	2
8411	218	83.622821	-5.560375	1	13	210	284	0	0	05 34 29.477	-05 33 37.35	       	21.1096	2	       	20.9629	2
8412	219	83.623317	-5.516381	1	4	586	357	0	0	05 34 29.596	-05 30 58.97	       	21.3205	2	19.09	0.136	1
8413	220	83.6234	-5.371978	1	42	277	461	0	0	05 34 29.616	-05 22 19.12	       	20.0922	2	20.54	0.293	1
8414	221	83.623567	-5.378247	1	42	274	350	0	0	05 34 29.656	-05 22 41.69	       	20.0258	2	       	20.5835	2
8415	222	83.623621	-5.381225	1	42	273	297	0	0	05 34 29.669	-05 22 52.41	       	19.864	2	20.42	0.271	1
8416	223	83.624008	-5.656825	1	71	395	199	0	0	05 34 29.762	-05 39 24.57	       	21.4818	2	       	21.3433	2
8417	224	83.623917	-5.380653	1	42	268	307	0	0	05 34 29.740	-05 22 50.35	       	19.7998	2	20.06	0.226	1
8418	225	83.62415	-5.421528	1	34	368	396	0	0	05 34 29.796	-05 25 17.50	13.769	0.008	1	12.89	0.008	1
8419	226	83.624162	-5.425958	1	34	368	318	0	0	05 34 29.799	-05 25 33.45	20.742	0.2	1	       	21.692	2
8420	227	83.624733	-5.517514	1	4	561	337	0	0	05 34 29.936	-05 31 03.05	       	20.5358	2	       	20.7258	2
8421	228	83.624437	-5.378006	1	42	259	354	0	0	05 34 29.865	-05 22 40.82	       	20.2001	2	       	20.8008	2
8422	229	83.624808	-5.641081	1	71	382	478	0	0	05 34 29.954	-05 38 27.89	       	22.0444	2	       	21.4444	2
8423	230	83.624842	-5.642311	1	71	381	456	0	0	05 34 29.962	-05 38 32.32	19.167	0.095	1	17.26	0.059	1
8424	231	83.624971	-5.429267	1	34	353	259	0	0	05 34 29.993	-05 25 45.36	       	21.3913	2	       	21.291	2
8425	232	83.625004	-5.379394	1	42	249	330	0	0	05 34 30.001	-05 22 45.82	       	20.7341	2	       	9.999	0
8426	233	83.625279	-5.653511	1	71	373	257	0	0	05 34 30.067	-05 39 12.64	19.732	0.124	1	17.12	0.055	1
8427	234	83.6253	-5.420542	1	34	348	414	0	0	05 34 30.072	-05 25 13.95	21.068	0.245	1	19.67	0.181	1
8428	235	83.626987	-5.644642	1	71	343	415	0	0	05 34 30.477	-05 38 40.71	       	21.6978	2	       	21.676	2
8429	236	83.627071	-5.427567	1	34	316	289	0	0	05 34 30.497	-05 25 39.24	       	21.1637	2	       	21.1774	2
8430	237	83.627442	-5.640106	1	71	335	495	0	0	05 34 30.586	-05 38 24.38	20.959	0.221	1	19.1	0.137	1
8431	238	83.628008	-5.523536	1	4	503	230	0	0	05 34 30.722	-05 31 24.73	       	20.9597	2	20.07	0.216	1
8432	239	83.628113	-5.419633	1	34	298	430	0	0	05 34 30.747	-05 25 10.68	20.964	0.248	1	18.21	0.091	1
8433	240	83.628337	-5.419844	1	34	294	426	0	0	05 34 30.801	-05 25 11.44	       	20.0317	2	19.4	0.16	1
8434	241	83.629237	-5.423961	1	34	278	353	0	0	05 34 31.017	-05 25 26.26	       	20.7221	2	19.41	0.16	1
8435	242	83.629625	-5.417986	1	34	271	459	0	0	05 34 31.110	-05 25 04.75	21.213	0.263	1	19.74	0.188	1
8436	243	83.629663	-5.4224	1	34	271	381	0	0	05 34 31.119	-05 25 20.64	       	20.299	2	       	21.2636	2
479	244	83.629525	-5.373878	1	43	655	512	2	2	05 34 31.086	-05 22 25.96	18.666	0.077	1	16.6	0.043	1
498	245	83.630871	-5.516042	1	4	453	363	1	1	05 34 31.409	-05 30 57.75	19.05	0.09	1	16.61	0.043	1
496	246	83.630883	-5.373542	1	43	631	518	2	2	05 34 31.412	-05 22 24.75	19.478	0.113	1	18.54	0.106	1
8437	247	83.631546	-5.561667	1	14	541	348	0	0	05 34 31.571	-05 33 42.00	       	21.6986	2	20.1	0.218	1
8438	248	83.632625	-5.420853	1	34	218	408	0	0	05 34 31.830	-05 25 15.07	       	20.671	2	       	9.999	0
8439	249	83.632704	-5.554975	1	14	521	467	0	0	05 34 31.849	-05 33 17.91	       	21.9896	2	20.13	0.221	1
523	250	83.633229	-5.512081	1	4	411	433	1	1	05 34 31.975	-05 30 43.49	19.968	0.138	1	18	0.082	1
8440	251	83.633088	-5.567367	1	14	514	247	0	0	05 34 31.941	-05 34 02.52	       	21.4858	2	20.47	0.26	1
8441	252	83.633342	-5.512828	1	4	409	420	0	0	05 34 32.002	-05 30 46.18	       	21.7203	2	18.99	0.13	1
8442	253	83.633242	-5.648397	1	71	232	348	0	0	05 34 31.978	-05 38 54.23	       	21.595	2	       	21.365	2
8443	254	83.633712	-5.506092	1	4	403	540	0	0	05 34 32.091	-05 30 21.93	       	21.1442	2	       	21.0576	2
8444	255	83.633725	-5.569175	1	14	503	215	0	0	05 34 32.094	-05 34 09.03	       	21.624	2	       	21.4469	2
8445	256	83.634117	-5.5172	1	4	395	342	0	0	05 34 32.188	-05 31 01.92	       	21.8984	2	       	21.7943	2
8446	257	83.6345	-5.329878	1	2D	543	485	0	0	05 34 32.280	-05 19 47.56	       	19.6432	2	       	19.5423	2
8447	258	83.634379	-5.381422	1	43	569	378	0	0	05 34 32.251	-05 22 53.12	20.471	0.217	1	19.63	0.179	1
8448	259	83.635087	-5.333136	1	2D	533	427	0	0	05 34 32.421	-05 19 59.29	       	18.9814	2	19.35	0.226	1
8449	260	83.634904	-5.372164	1	43	560	542	0	0	05 34 32.377	-05 22 19.79	20.724	0.222	1	       	20.5238	2
8450	261	83.6353	-5.553956	1	14	475	485	0	0	05 34 32.472	-05 33 14.24	       	21.926	2	19.81	0.19	1
8451	262	83.635617	-5.335289	1	2D	523	389	0	0	05 34 32.548	-05 20 07.04	       	18.6323	2	       	19.2707	2
539	263	83.635829	-5.516578	1	4	365	353	1	1	05 34 32.599	-05 30 59.68	20.292	0.161	1	18.39	0.099	1
8452	264	83.635838	-5.548992	1	14	466	573	0	0	05 34 32.601	-05 32 56.37	       	21.8769	2	       	21.6428	2
8453	265	83.636242	-5.649931	1	71	179	321	0	0	05 34 32.698	-05 38 59.75	       	20.8613	2	       	20.7692	2
8454	266	83.636254	-5.383508	1	43	536	341	0	0	05 34 32.701	-05 23 00.63	       	20.3297	2	18.51	0.104	1
8455	267	83.636596	-5.553881	1	14	452	486	0	0	05 34 32.783	-05 33 13.97	       	22.0782	2	       	21.7678	2
8456	268	83.637133	-5.518519	1	4	342	319	0	0	05 34 32.912	-05 31 06.67	21.355	0.27	1	19.26	0.148	1
8457	269	83.63735	-5.510786	1	4	338	456	0	0	05 34 32.964	-05 30 38.83	       	21.8826	2	       	21.7362	2
564	270	83.637537	-5.505781	1	4	335	545	1	1	05 34 33.009	-05 30 20.81	19.984	0.14	1	18.18	0.09	1
8458	271	83.637408	-5.368628	1	43	516	605	0	0	05 34 32.978	-05 22 07.06	19.582	0.14	1	18.64	0.114	1
8459	272	83.637417	-5.389853	1	43	515	228	0	0	05 34 32.980	-05 23 23.47	       	20.3894	2	       	20.8701	2
8460	273	83.637721	-5.549278	1	14	433	568	0	0	05 34 33.053	-05 32 57.40	21.069	0.232	1	18.98	0.13	1
8461	274	83.637675	-5.373683	1	43	511	515	0	0	05 34 33.042	-05 22 25.26	       	19.4258	2	19.62	0.183	1
8462	275	83.63815	-5.375019	1	43	503	492	0	0	05 34 33.156	-05 22 30.07	20.51	0.213	1	19.71	0.194	1
8463	276	83.638804	-5.568225	1	14	413	232	0	0	05 34 33.313	-05 34 05.61	       	21.4776	2	20.57	0.272	1
8464	277	83.639129	-5.514225	1	4	299	385	0	0	05 34 33.391	-05 30 51.21	21.035	0.263	1	       	20.7978	2
8465	278	83.639792	-5.514969	1	4	295	382	0	0	05 34 33.550	-05 30 53.89	21.373	0.288	1	       	20.9243	2
8466	279	83.639904	-5.512742	1	4	293	422	0	0	05 34 33.577	-05 30 45.87	       	20.9871	2	       	21.354	2
8467	280	83.639542	-5.372942	1	43	478	528	0	0	05 34 33.490	-05 22 22.59	       	19.5056	2	       	20.1982	2
8468	281	83.639633	-5.383439	1	43	475	333	0	0	05 34 33.512	-05 23 00.38	       	20.0905	2	       	20.6854	2
8468	282	83.639633	-5.383439	1	43	475	333	0	0	05 34 33.512	-05 23 00.38	       	20.0905	2	       	20.6854	2
8469	283	83.639937	-5.567989	1	14	393	236	0	0	05 34 33.585	-05 34 04.76	21.009	0.228	1	19.12	0.138	1
8470	284	83.640179	-5.520953	1	4	288	276	0	0	05 34 33.643	-05 31 15.43	       	21.6584	2	20.21	0.229	1
573	285	83.639871	-5.369122	1	43	472	596	3	3	05 34 33.569	-05 22 08.84	13.558	0.007	1	12.6	0.007	1
575	286	83.639971	-5.392961	1	43	470	173	4	4	05 34 33.593	-05 23 34.66	       	19.6081	2	18.83	0.123	1
592	287	83.640067	-5.386214	1	43	468	293	3	3	05 34 33.616	-05 23 10.37	11.386	0.003	1	10.87	0.003	1
8471	288	83.640425	-5.565283	1	14	384	284	0	0	05 34 33.702	-05 33 55.02	       	22.1461	2	       	21.9222	2
8472	289	83.640567	-5.334442	1	2D	436	404	0	0	05 34 33.736	-05 20 03.99	       	21.3622	2	       	20.8418	2
8473	290	83.640679	-5.552433	1	14	380	512	0	0	05 34 33.763	-05 33 08.76	17.634	0.047	1	15.9	0.031	1
8474	291	83.6408	-5.330364	1	2D	432	476	0	0	05 34 33.792	-05 19 49.31	20.973	0.232	1	       	19.175	2
8475	292	83.640529	-5.558531	1	14	378	391	0	0	05 34 33.727	-05 33 30.71	       	22.0274	2	19.58	0.171	1
8475	293	83.640529	-5.558531	1	14	378	391	0	0	05 34 33.727	-05 33 30.71	       	22.0274	2	19.58	0.171	1
8476	294	83.640925	-5.544656	1	14	376	650	0	0	05 34 33.822	-05 32 40.76	20.037	0.144	1	20.22	0.233	1
8477	295	83.641	-5.647389	1	72	580	443	0	0	05 34 33.840	-05 38 50.60	17.52	0.045	1	15.96	0.032	1
8478	296	83.641587	-5.550856	1	14	364	540	0	0	05 34 33.981	-05 33 03.08	15.378	0.017	1	13.62	0.011	1
8479	297	83.6416	-5.416478	1	35	545	571	0	0	05 34 33.984	-05 24 59.32	19.575	0.115	1	16.66	0.044	1
8480	298	83.641658	-5.416042	1	35	544	579	0	0	05 34 33.998	-05 24 57.75	       	21.4376	2	       	19.0753	2
8481	299	83.641787	-5.425014	1	35	542	420	0	0	05 34 34.029	-05 25 30.05	       	21.4811	2	       	21.2899	2
8482	300	83.642108	-5.519953	1	4	254	294	0	0	05 34 34.106	-05 31 11.83	       	21.3677	2	20.35	0.245	1
599	301	83.642008	-5.393089	1	43	434	171	4	4	05 34 34.082	-05 23 35.12	19.116	0.094	1	17	0.052	1
8483	302	83.642379	-5.418592	1	35	531	534	0	0	05 34 34.171	-05 25 06.93	21.391	0.283	1	       	21.2291	2
8484	303	83.642692	-5.654533	1	72	550	316	0	0	05 34 34.246	-05 39 16.32	       	21.8332	2	19.73	0.183	1
8485	304	83.642704	-5.643706	1	72	550	508	0	0	05 34 34.249	-05 38 37.34	       	22.0733	2	       	21.8461	2
8486	305	83.642521	-5.382267	1	43	425	363	0	0	05 34 34.205	-05 22 56.16	       	20.4231	2	19.16	0.143	1
8487	306	83.642792	-5.649292	1	72	548	409	0	0	05 34 34.270	-05 38 57.45	       	22.0726	2	20.56	0.271	1
8488	307	83.642813	-5.567425	1	14	342	246	0	0	05 34 34.275	-05 34 02.73	21.186	0.244	1	19.04	0.133	1
8489	308	83.643337	-5.324297	1	2D	387	584	0	0	05 34 34.401	-05 19 27.47	       	19.9579	2	19.6	0.196	1
8490	309	83.644162	-5.640456	1	72	524	566	0	0	05 34 34.599	-05 38 25.64	       	22.09	2	19.26	0.147	1
8491	310	83.644846	-5.419133	1	35	488	524	0	0	05 34 34.763	-05 25 08.88	       	20.6145	2	       	21.2317	2
8492	311	83.645212	-5.4187	1	35	481	532	0	0	05 34 34.851	-05 25 07.32	       	20.8659	2	       	21.4601	2
8493	312	83.645204	-5.376347	1	43	378	468	0	0	05 34 34.849	-05 22 34.85	       	20.7086	2	19.95	0.205	1
650	313	83.645671	-5.520208	1	4	191	289	2	2	05 34 34.961	-05 31 12.75	20.369	0.169	1	       	9.999	0
8494	314	83.645721	-5.559011	1	14	291	395	0	0	05 34 34.973	-05 33 32.44	       	21.9597	2	       	21.7281	2
8495	315	83.645562	-5.382642	1	43	371	356	0	0	05 34 34.935	-05 22 57.51	20.225	0.168	1	19.16	0.142	1
8496	316	83.64625	-5.559817	1	14	282	381	0	0	05 34 35.100	-05 33 35.34	       	21.6871	2	20.78	0.298	1
8497	317	83.646871	-5.637317	1	72	477	622	0	0	05 34 35.249	-05 38 14.34	       	21.5619	2	19.97	0.205	1
8498	318	83.647104	-5.565092	1	14	266	287	0	0	05 34 35.305	-05 33 54.33	20.837	0.208	1	19.19	0.143	1
8499	319	83.647187	-5.561789	1	14	265	346	0	0	05 34 35.325	-05 33 42.44	       	21.5273	2	       	21.4804	2
8500	320	83.647296	-5.556489	1	14	263	440	0	0	05 34 35.351	-05 33 23.36	19.303	0.102	1	17.74	0.073	1
8501	321	83.64755	-5.423914	1	35	440	439	0	0	05 34 35.412	-05 25 26.09	       	20.8189	2	       	20.9589	2
8502	322	83.64765	-5.423133	1	35	438	453	0	0	05 34 35.436	-05 25 23.28	       	20.5981	2	       	20.8205	2
8503	323	83.647854	-5.646231	1	72	459	464	0	0	05 34 35.485	-05 38 46.43	       	22.2616	2	20.74	0.292	1
8504	324	83.647863	-5.436117	1	35	434	223	0	0	05 34 35.487	-05 26 10.02	       	21.2487	2	19.79	0.189	1
8505	325	83.647979	-5.645625	1	72	457	474	0	0	05 34 35.515	-05 38 44.25	       	22.3709	2	       	21.7713	2
658	326	83.648379	-5.333089	1	2D	298	428	2	2	05 34 35.611	-05 19 59.12	19.837	0.131	1	18.07	0.086	1
8506	327	83.648483	-5.340086	1	2D	296	304	0	0	05 34 35.636	-05 20 24.31	       	20.4034	2	       	20.3891	2
8507	328	83.648642	-5.649233	1	72	445	410	0	0	05 34 35.674	-05 38 57.24	       	22.258	2	20.5	0.262	1
8508	329	83.648658	-5.565847	1	14	239	274	0	0	05 34 35.678	-05 33 57.05	20.597	0.187	1	       	9.999	0
8509	330	83.648767	-5.413569	1	35	418	623	0	0	05 34 35.704	-05 24 48.85	       	20.5498	2	       	21.0465	2
8510	331	83.6489	-5.419319	1	35	416	521	0	0	05 34 35.736	-05 25 09.55	       	20.3933	2	       	20.7115	2
8511	332	83.649125	-5.19995	1	5D	467	424	0	0	05 34 35.790	-05 11 59.82	       	22.0428	2	       	21.669	2
8512	333	83.649342	-5.4291	1	35	408	347	0	0	05 34 35.842	-05 25 44.76	       	20.8488	2	20.72	0.295	1
8513	334	83.649358	-5.414753	1	35	408	602	0	0	05 34 35.846	-05 24 53.11	       	20.7823	2	       	21.1992	2
8514	335	83.649392	-5.195278	1	5D	462	507	0	0	05 34 35.854	-05 11 43.00	       	22.0605	2	20.35	0.245	1
8515	336	83.649629	-5.640147	1	72	428	571	0	0	05 34 35.911	-05 38 24.53	       	21.8324	2	       	21.6782	2
8516	337	83.649587	-5.433386	1	35	404	271	0	0	05 34 35.901	-05 26 00.19	       	21.5835	2	       	21.6031	2
8517	338	83.649462	-5.383603	1	43	302	339	0	0	05 34 35.871	-05 23 00.97	       	20.5636	2	       	21.1191	2
8518	339	83.650013	-5.649675	1	72	421	402	0	0	05 34 36.003	-05 38 58.83	       	22.3384	2	       	22.0689	2
8519	340	83.650387	-5.510056	1	5	593	555	0	0	05 34 36.093	-05 30 36.20	16.092	0.023	1	14.16	0.014	1
8520	341	83.650617	-5.520211	1	5	589	375	0	0	05 34 36.148	-05 31 12.76	20.926	0.225	1	19.09	0.137	1
8521	342	83.650708	-5.658547	1	72	408	245	0	0	05 34 36.170	-05 39 30.77	       	21.7808	2	       	21.5193	2
8522	343	83.650862	-5.638594	1	72	406	599	0	0	05 34 36.207	-05 38 18.94	       	22.0171	2	       	21.5559	2
8523	344	83.650767	-5.204917	1	5D	438	336	0	0	05 34 36.184	-05 12 17.70	       	20.6673	2	       	21.3435	2
8524	345	83.650854	-5.430317	1	35	381	326	0	0	05 34 36.205	-05 25 49.14	       	21.3164	2	       	21.351	2
8525	346	83.651204	-5.206292	1	5D	430	312	0	0	05 34 36.289	-05 12 22.65	       	20.5832	2	       	21.0827	2
8526	347	83.65175	-5.513836	1	5	569	488	0	0	05 34 36.420	-05 30 49.81	       	21.2458	2	19.14	0.14	1
8527	348	83.651637	-5.654144	1	72	392	323	0	0	05 34 36.393	-05 39 14.92	       	22.2378	2	       	21.9369	2
8528	349	83.651567	-5.194658	1	5D	424	518	0	0	05 34 36.376	-05 11 40.77	15.229	0.016	1	14.33	0.015	1
8529	350	83.651808	-5.653847	1	72	389	328	0	0	05 34 36.434	-05 39 13.85	       	22.1832	2	20.75	0.293	1
8530	351	83.651721	-5.202833	1	5D	421	373	0	0	05 34 36.413	-05 12 10.20	       	21.7883	2	       	21.4413	2
8531	352	83.651871	-5.198094	1	5D	419	457	0	0	05 34 36.449	-05 11 53.14	       	21.8949	2	20.28	0.238	1
8532	353	83.65195	-5.200275	1	5D	417	418	0	0	05 34 36.468	-05 12 00.99	       	22.1815	2	       	21.9521	2
694	354	83.652208	-5.514058	1	5	561	484	2	2	05 34 36.530	-05 30 50.61	       	21.1806	2	       	21.3548	2
8529	355	83.652058	-5.653744	1	72	385	330	0	0	05 34 36.494	-05 39 13.48	       	22.0926	2	20.26	0.234	1
8533	356	83.652162	-5.652197	1	72	383	358	0	0	05 34 36.519	-05 39 07.91	19.465	0.109	1	17.54	0.066	1
8534	357	83.652342	-5.382475	1	43	252	359	0	0	05 34 36.562	-05 22 56.91	21.173	0.258	1	       	21.3586	2
8535	358	83.652775	-5.206353	1	5D	402	311	0	0	05 34 36.666	-05 12 22.87	       	20.5467	2	19.63	0.177	1
8536	359	83.652712	-5.383786	1	43	245	336	0	0	05 34 36.651	-05 23 01.63	       	20.8868	2	       	20.8747	2
8537	360	83.653008	-5.642567	1	72	368	529	0	0	05 34 36.722	-05 38 33.24	15.152	0.015	1	12.9	0.008	1
8538	361	83.653037	-5.653117	1	72	367	341	0	0	05 34 36.729	-05 39 11.22	       	22.2324	2	       	21.9999	2
8539	362	83.653067	-5.643103	1	72	367	519	0	0	05 34 36.736	-05 38 35.17	18.552	0.072	1	16.42	0.04	1
8540	363	83.653096	-5.193039	1	5D	397	547	0	0	05 34 36.743	-05 11 34.94	       	22.1276	2	       	21.744	2
8541	364	83.6531	-5.209011	1	5D	397	263	0	0	05 34 36.744	-05 12 32.44	       	20.2217	2	       	20.8601	2
8542	365	83.653208	-5.195992	1	5D	395	494	0	0	05 34 36.770	-05 11 45.57	       	21.9623	2	20.03	0.211	1
8543	366	83.65335	-5.655208	1	72	362	304	0	0	05 34 36.804	-05 39 18.75	       	22.1998	2	       	21.9339	2
8544	367	83.653158	-5.425844	1	35	337	396	0	0	05 34 36.758	-05 25 33.04	       	20.8985	2	       	21.3343	2
8545	368	83.653721	-5.426558	1	35	331	393	0	0	05 34 36.893	-05 25 35.61	       	21.0393	2	       	21.4596	2
8546	369	83.654279	-5.518792	1	5	524	400	0	0	05 34 37.027	-05 31 07.65	12.857	0.005	1	11.92	0.005	1
8547	370	83.654212	-5.4196	1	35	322	516	0	0	05 34 37.011	-05 25 10.56	17.392	0.042	1	16.05	0.033	1
8548	371	83.654317	-5.641869	1	72	345	541	0	0	05 34 37.036	-05 38 30.73	       	21.4167	2	20.62	0.29	1
709	372	83.654258	-5.210947	1	5D	376	229	1	1	05 34 37.022	-05 12 39.41	17.739	0.05	1	15.95	0.032	1
8549	373	83.654396	-5.194769	1	5D	374	516	0	0	05 34 37.055	-05 11 41.17	       	22.1222	2	       	21.714	2
8550	374	83.655192	-5.649467	1	72	329	406	0	0	05 34 37.246	-05 38 58.08	       	21.6648	2	20.35	0.245	1
8551	375	83.655262	-5.381964	1	43	200	368	0	0	05 34 37.263	-05 22 55.07	       	20.9199	2	       	21.1052	2
8552	376	83.655946	-5.660011	1	72	316	219	0	0	05 34 37.427	-05 39 36.04	21.295	0.257	1	19.55	0.168	1
8553	377	83.656004	-5.647725	1	72	315	437	0	0	05 34 37.441	-05 38 51.81	       	21.4671	2	       	21.5247	2
8554	378	83.656221	-5.520914	1	5	490	362	0	0	05 34 37.493	-05 31 15.29	17.735	0.049	1	15.69	0.028	1
8555	379	83.656112	-5.196836	1	5D	344	479	0	0	05 34 37.467	-05 11 48.61	       	22.2635	2	       	21.8856	2
8556	380	83.656183	-5.555875	1	15	592	536	0	0	05 34 37.484	-05 33 21.15	       	21.6083	2	       	21.4258	2
8557	381	83.656412	-5.651994	1	72	308	361	0	0	05 34 37.539	-05 39 07.18	       	22.0303	2	       	21.8654	2
8558	382	83.65645	-5.654517	1	72	307	316	0	0	05 34 37.548	-05 39 16.26	       	22.1712	2	       	21.9179	2
8559	383	83.656937	-5.422981	1	35	274	456	0	0	05 34 37.665	-05 25 22.73	       	20.7843	2	       	21.3792	2
8560	384	83.657204	-5.431717	1	35	269	301	0	0	05 34 37.729	-05 25 54.18	       	20.2056	2	20.59	0.279	1
8561	385	83.657371	-5.422469	1	35	266	465	0	0	05 34 37.769	-05 25 20.89	       	20.6196	2	       	21.3274	2
8562	386	83.657962	-5.379994	1	44	643	489	0	0	05 34 37.911	-05 22 47.98	19.096	0.093	1	17.49	0.065	1
8563	387	83.658058	-5.427422	1	35	254	377	0	0	05 34 37.934	-05 25 38.72	21.393	0.286	1	19.34	0.154	1
8564	388	83.658121	-5.568083	1	15	558	319	0	0	05 34 37.949	-05 34 05.10	       	21.5553	2	       	21.3854	2
8565	389	83.658254	-5.561883	1	15	555	429	0	0	05 34 37.981	-05 33 42.78	17.768	0.05	1	15.85	0.031	1
8566	390	83.658408	-5.200492	1	5D	303	414	0	0	05 34 38.018	-05 12 01.77	       	21.8905	2	       	21.7375	2
8567	391	83.658729	-5.515539	1	5	446	458	0	0	05 34 38.095	-05 30 55.94	       	21.6844	2	       	21.5507	2
8568	392	83.658625	-5.427483	1	35	244	376	0	0	05 34 38.070	-05 25 38.94	       	21.1514	2	19.73	0.184	1
8569	393	83.658717	-5.200236	1	5D	298	419	0	0	05 34 38.092	-05 12 00.85	       	21.6712	2	19.67	0.178	1
8570	394	83.658817	-5.199686	1	5D	296	429	0	0	05 34 38.116	-05 11 58.87	       	21.6352	2	       	21.3125	2
8571	395	83.659025	-5.202164	1	5D	292	385	0	0	05 34 38.166	-05 12 07.79	       	20.7377	2	       	21.1332	2
8572	396	83.659029	-5.198489	1	5D	292	450	0	0	05 34 38.167	-05 11 54.56	       	21.4123	2	       	21.1195	2
8573	397	83.6592	-5.199728	1	5D	289	428	0	0	05 34 38.208	-05 11 59.02	21.593	0.298	1	19.23	0.146	1
8574	398	83.659262	-5.203392	1	5D	288	363	0	0	05 34 38.223	-05 12 12.21	       	21.0969	2	       	21.206	2
8575	399	83.659987	-5.570453	1	15	525	277	0	0	05 34 38.397	-05 34 13.63	       	21.3531	2	       	21.3425	2
804	400	83.660271	-5.335414	1	2C	575	475	2	2	05 34 38.465	-05 20 07.49	20.093	0.194	1	19.24	0.173	1
8576	401	83.660412	-5.528636	1	5	416	225	0	0	05 34 38.499	-05 31 43.09	20.302	0.163	1	       	21.2357	2
8577	402	83.660187	-5.428208	1	35	216	363	0	0	05 34 38.445	-05 25 41.55	       	21.0749	2	20.35	0.246	1
8578	403	83.660471	-5.571786	1	15	516	253	0	0	05 34 38.513	-05 34 18.43	21.291	0.262	1	18.92	0.126	1
8579	404	83.661012	-5.525217	1	5	405	286	0	0	05 34 38.643	-05 31 30.78	20.366	0.167	1	17.49	0.065	1
8580	405	83.661496	-5.55525	1	15	498	547	0	0	05 34 38.759	-05 33 18.90	       	21.4741	2	       	21.4771	2
8581	406	83.661496	-5.566314	1	15	498	350	0	0	05 34 38.759	-05 33 58.73	       	21.717	2	19.75	0.185	1
8582	407	83.661621	-5.204294	1	5D	246	347	0	0	05 34 38.789	-05 12 15.46	21.427	0.277	1	19.54	0.169	1
8583	408	83.661675	-5.428725	1	35	190	354	0	0	05 34 38.802	-05 25 43.41	       	20.6579	2	       	21.1367	2
8584	409	83.662121	-5.561586	1	15	487	434	0	0	05 34 38.909	-05 33 41.71	       	22.0028	2	       	21.5097	2
8585	410	83.662275	-5.575131	1	15	484	194	0	0	05 34 38.946	-05 34 30.47	16.764	0.031	1	15.1	0.022	1
8586	411	83.662467	-5.380892	1	44	563	473	0	0	05 34 38.992	-05 22 51.21	19.663	0.139	1	18.2	0.092	1
8587	412	83.662758	-5.381742	1	44	558	458	0	0	05 34 39.062	-05 22 54.27	20.352	0.176	1	18.79	0.12	1
8588	413	83.66285	-5.56735	1	15	474	332	0	0	05 34 39.084	-05 34 02.46	14.272	0.01	1	12.91	0.008	1
8589	414	83.663267	-5.204431	1	5D	217	345	0	0	05 34 39.184	-05 12 15.95	       	9.999	0	       	9.999	0
8590	415	83.663713	-5.561319	1	15	459	439	0	0	05 34 39.291	-05 33 40.75	       	22.0078	2	20.11	0.22	1
8591	416	83.663908	-5.507403	1	5	354	602	0	0	05 34 39.338	-05 30 26.65	       	21.172	2	20.08	0.217	1
871	417	83.664229	-5.336464	1	2C	505	456	2	2	05 34 39.415	-05 20 11.27	21.299	0.284	1	19.37	0.158	1
867	418	83.664229	-5.374675	1	44	532	583	2	2	05 34 39.415	-05 22 28.83	19.325	0.103	1	17.74	0.073	1
8592	419	83.664342	-5.333083	1	2C	503	516	0	0	05 34 39.442	-05 19 59.10	       	21.2348	2	       	21.2135	2
8593	420	83.664483	-5.427694	1	36	626	460	0	0	05 34 39.476	-05 25 39.70	       	20.9084	2	       	21.2523	2
8594	421	83.664787	-5.33675	1	2C	495	451	0	0	05 34 39.549	-05 20 12.30	       	20.5201	2	       	20.667	2
8595	422	83.665254	-5.379867	1	44	514	491	0	0	05 34 39.661	-05 22 47.52	19.804	0.13	1	18.39	0.101	1
8596	423	83.664992	-5.51665	1	5	327	427	0	0	05 34 39.598	-05 30 59.94	20.954	0.22	1	       	21.5111	2
8596	424	83.665075	-5.516781	1	5	326	425	0	0	05 34 39.618	-05 31 00.41	21.016	0.227	1	20.64	0.28	1
8597	425	83.665529	-5.389797	1	44	509	315	0	0	05 34 39.727	-05 23 23.27	21.31	0.285	1	19.71	0.184	1
8598	426	83.665529	-5.566847	1	15	427	341	0	0	05 34 39.727	-05 34 00.65	       	21.7149	2	       	21.604	2
8599	427	83.66595	-5.525122	1	5	318	288	0	0	05 34 39.828	-05 31 30.44	       	19.4638	2	19.85	0.217	1
8600	428	83.665783	-5.577722	1	15	422	148	0	0	05 34 39.788	-05 34 39.80	20.532	0.182	1	18.81	0.12	1
8601	429	83.665546	-5.558656	1	1E	600	383	0	0	05 34 39.731	-05 33 31.16	       	21.4056	2	20.59	0.279	1
8601	430	83.665575	-5.558683	1	1E	599	383	0	0	05 34 39.738	-05 33 31.26	       	21.429	2	20.53	0.272	1
8602	431	83.6662	-5.552294	1	15	415	599	0	0	05 34 39.888	-05 33 08.26	19.373	0.105	1	17.48	0.065	1
8603	432	83.666433	-5.390533	1	44	493	302	0	0	05 34 39.944	-05 23 25.92	19.418	0.108	1	17.75	0.073	1
8604	433	83.666892	-5.375314	1	44	485	572	0	0	05 34 40.054	-05 22 31.13	       	21.0762	2	       	21.2938	2
